FoodCode,Desc,kcal_per_100g,guarded_score_per_100kcal,tags,consensus_score
25230520,"Ham, luncheon meat, chopped, minced, pressed, spiced, lowfat, not canned",100.0,-24.124052589074125,uncategorized,-0.7169234420914721
25230710,"Sandwich loaf, luncheon meat",211.0,-7.126983464562989,uncategorized,0.24065657620592495
25230790,"Turkey ham, sliced, extra lean, prepackaged or deli, luncheon meat",124.0,-22.425124182444097,uncategorized,-0.6212092996831974
25230820,Turkey pastrami,139.0,-14.105771919743123,uncategorized,-0.1525140538392278
25230840,Turkey salami,172.0,-15.027701364509594,uncategorized,-0.20445366814104224
25230900,"Turkey or chicken breast, prepackaged or deli, luncheon meat",100.0,-22.26241565725977,uncategorized,-0.612042635043441
25230905,"Turkey or chicken breast, low salt, prepackaged or deli, luncheon meat",109.0,-14.067322825744942,uncategorized,-0.1503479107315786
25231150,"Corned beef, pressed",250.0,-4.693455103628939,uncategorized,0.377756573583119
25240210,"Ham, deviled or potted",334.0,-2.5649704312066492,uncategorized,0.49767103510781946
25240310,Roast beef spread,235.0,-3.235561593307539,uncategorized,0.45989130422771035
25240320,Corned beef spread,250.0,-4.693455103628939,uncategorized,0.377756573583119
25220480,"Bologna, chicken, beef, and pork",275.0,-6.471186444056858,uncategorized,0.2776028354871821
25220490,"Bologna, with cheese",308.0,-9.290477784068782,uncategorized,0.11876974295941616
25220500,"Bologna, beef and pork, lowfat",230.0,-7.387607421146948,uncategorized,0.22597355695794713
25220510,Capicola,100.0,-24.124052589074125,uncategorized,-0.7169234420914721
25220460,"Bologna, pork",247.0,-5.543901703104839,uncategorized,0.3298441561938937
25221510,"Salami, soft, cooked",336.0,-5.756111642579023,uncategorized,0.31788868338643567
25221520,"Salami, dry or hard",378.0,-5.1294174044526155,uncategorized,0.353195351589988
25221530,"Salami, beef",261.0,-7.37386949585829,uncategorized,0.22674752349611396
25221710,Souse,129.0,-4.076313089952328,uncategorized,0.4125250890500783
56112030,"Noodles, cooked, fat added in cooking",158.0,-6.396199043412458,uncategorized,0.281827471861555
75233509,"Sequin (Portuguese squash), cooked, NS as to fat added in cooking",36.0,-14.2587961477057,uncategorized,-0.1611351250332631
75233510,"Sequin (Portuguese squash), cooked, fat not added in cooking",20.0,-25.77290589320725,uncategorized,-0.8098164559149323
75233511,"Sequin (Portuguese squash), cooked, fat added in cooking",36.0,-14.2587961477057,uncategorized,-0.1611351250332631
73406010,Sweet potato with fruit,100.0,-5.025412970027744,uncategorized,0.35905474814182986
73410110,"Sweet potato, fried",313.0,-5.200154040295988,uncategorized,0.3492101945873896
75102000,"Beans, lima, raw",113.0,-14.463945313910797,uncategorized,-0.17269280835438816
74404030,"Spaghetti sauce with meat, canned, no extra meat added",64.0,-11.596108408137814,uncategorized,-0.011124758204858153
75207023,"Bean sprouts, cooked, from canned, fat added in cooking",42.0,-10.550746571128856,uncategorized,0.04776878395100041
75207013,"Bean sprouts, cooked, from canned, fat not added in cooking",12.0,-35.872361769788434,uncategorized,-1.3787990888762796
75207003,"Bean sprouts, cooked, from canned, NS as to fat added in cooking",42.0,-10.550746571128856,uncategorized,0.04776878395100041
94220100,Propel Zero Water,5.0,,,
94220110,Propel Zero Calcium Water,5.0,,,
95341000,FUZE Slenderize fortified low calorie fruit juice beverage,2.0,-53.79021811438494,uncategorized,-2.388254370879338
75440170,"Vegetable sticks, breaded (including corn, carrots, and green beans)",203.0,-5.55298298569957,uncategorized,0.32933253535564666
91200020,"Sugar substitute, saccharin-based, dry powder",360.0,,,
91200030,"Brown sugar substitute, saccharin-based, dry powder",360.0,,,
91109000,"Blue Agave liquid sweetener, sugar substitute",310.0,-2.866917132408491,sweetener,0.4806599771693225
82102500,Corn and canola oil,884.0,-0.2086162842768705,oil_fat_sauce,0.6304231955304809
81101510,"Light butter, stick, unsalted",499.0,-0.5328944713230622,oil_fat_sauce,0.6121540274750693
81103041,"Margarine-like spread, made with yogurt, stick, salted",630.0,-0.5791813532808445,oil_fat_sauce,0.6095463194668608
81103060,"Margarine, tub, unsalted",713.0,-0.4785739641174042,oil_fat_sauce,0.6152143334550519
81103070,"Margarine, whipped, tub, unsalted",713.0,-0.4785739641174042,oil_fat_sauce,0.6152143334550519
81103100,"Margarine-like spread, stick, unsalted",534.0,-0.8897619710320832,oil_fat_sauce,0.5920488443756895
81103120,"Margarine-like spread, tub, unsalted",534.0,-0.8897619710320832,oil_fat_sauce,0.5920488443756895
81103140,"Margarine-like spread, tub, sweetened",534.0,-0.7603733353562895,oil_fat_sauce,0.5993383347701969
56112010,"Noodles, cooked, fat not added in cooking",137.0,-7.419579034249064,uncategorized,0.22417234184050244
91103010,"Sugar, maple",354.0,-3.539133019752945,uncategorized,0.44278871260084246
91104200,"Sugar, raw",380.0,-3.3999373461570377,uncategorized,0.4506307114003103
91105010,"Fructose sweetener, sugar substitute, dry powder",368.0,,,
91106000,"Sugar substitute, sugar-aspartame blend, dry powder",387.0,,,
58132110,"Spaghetti with tomato sauce, meatless",118.0,-6.625439531587148,uncategorized,0.26891253286514505
58132113,"Pasta with tomato sauce and cheese, canned",70.0,-8.281448534893784,uncategorized,0.17561638162456278
58132310,Spaghetti with tomato sauce and meatballs or spaghetti with meat sauce or spaghetti with meat sauce and meatballs,134.0,-6.781961296062399,uncategorized,0.2600944176364431
58132313,"Pasta with tomato sauce and meat or meatballs, canned",100.0,-7.998582093870936,uncategorized,0.19155249683278805
58132340,Spaghetti with tomato sauce and vegetables,118.0,-6.510982182038366,uncategorized,0.27536082521909794
58132350,"Spaghetti with tomato sauce, meatless, whole wheat noodles",114.0,-9.666363191653756,uncategorized,0.09759312993065103
58132360,"Spaghetti with tomato sauce and meatballs, whole wheat noodles or spaghetti with meat sauce, whole wheat noodles or spaghetti with meat sauce and meatballs, whole wheat noodles",130.0,-9.215183375232195,uncategorized,0.1230116755457499
58132450,"Spaghetti with tomato sauce, meatless, made with spinach noodles",100.0,-10.432600990314818,leafy_green,0.05442486369091956
58132460,"Spaghetti with tomato sauce and meatballs made with spinach noodles, or spaghetti with meat sauce made with spinach noodles,  or spaghetti with meat sauce and meatballs made with spinach noodles",117.0,-9.76690763405364,leafy_green,0.09192866223403272
58132710,Spaghetti with tomato sauce and frankfurters or hot dogs,152.0,-5.892640304162169,uncategorized,0.31019693857448005
58132713,"Pasta with tomato sauce and frankfurters or hot dogs, canned",90.0,-8.689266280021005,uncategorized,0.15264076618285286
58132800,"Spaghetti with clam sauce, NS as to red or white",188.0,-6.397734138925574,uncategorized,0.28174098772839234
58132810,Spaghetti with red clam sauce,177.0,-7.644156778478057,uncategorized,0.21152009227602508
58132820,Spaghetti with white clam sauce,188.0,-6.397734138925574,uncategorized,0.28174098772839234
58132910,Spaghetti with tomato sauce and poultry,125.0,-7.475376117919086,uncategorized,0.221028848570558
58146100,"Pasta with tomato sauce, meatless",118.0,-6.625439531587148,uncategorized,0.26891253286514505
58146110,Pasta with meat sauce,147.0,-6.241027761988387,uncategorized,0.2905695036446119
58146130,Pasta with carbonara sauce,218.0,-7.549853363474283,uncategorized,0.2168329532877272
58146300,"Pasta, whole wheat, with meat sauce",142.0,-9.038191418948848,uncategorized,0.13298303940235093
58146310,"Pasta, whole wheat, with tomato sauce, meatless",114.0,-9.666363191653756,uncategorized,0.09759312993065103
58147100,Pasta with pesto sauce,289.0,-5.960214553810154,uncategorized,0.306389943924971
58147310,"Macaroni, creamed",153.0,-7.355727211542386,uncategorized,0.22776962258978226
58106640,"Pizza with extra meat, NS as to type of crust",277.0,-10.19744600083076,uncategorized,0.06767301356213119
58106710,"Pizza with meat and vegetables, NS as to type of crust",244.0,-9.872770817000267,uncategorized,0.08596454760224215
58106735,"Pizza with extra meat and extra vegetables, NS as to type of crust",234.0,-11.061586528888697,uncategorized,0.01898910831896531
58106740,"Pizza with meat and fruit, NS as to type of crust",234.0,-11.432930293836591,uncategorized,-0.0019316378772502591
58106505,"Pizza with meat, prepared from frozen, thick crust",274.0,-10.162035474556443,uncategorized,0.06966796999546018
58106500,"Pizza with meat, prepared from frozen, thin crust",277.0,-9.245598181999856,uncategorized,0.12129816770461929
58106240,"Pizza, extra cheese, NS as to type of crust",268.0,-12.424788783804445,uncategorized,-0.057810911181033056
58106255,"Pizza, extra cheese, regular crust",268.0,-12.424788783804445,uncategorized,-0.057810911181033056
58106310,"Pizza, cheese, with vegetables, NS as to type of crust",242.0,-11.403006419132904,uncategorized,-0.0002457881418412346
58106340,"Pizza, with cheese and extra vegetables, NS as to type of crust",220.0,-11.36871245048611,uncategorized,0.0016862637244967817
58106357,"Pizza, cheese, with fruit, NS as to type of crust",239.0,-11.20254121760987,uncategorized,0.011048010214582146
58107220,"White pizza, thin crust",362.0,-9.059100517295423,uncategorized,0.13180506368014702
58107230,"White pizza, thick crust",355.0,-7.842056568313216,uncategorized,0.20037082395316339
58155210,"Stuffed rice with chicken, Dominican style (Arroz relleno Dominicano)",283.0,-7.515113187347197,uncategorized,0.21879014356845958
58156510,Soupy rice from Puerto Rican style Asopao de Pollo (chicken parts reported separately),79.0,-9.559082242830671,uncategorized,0.10363711858448471
58148600,"Pasta tetrazzini, dry mix, prepared with water",93.0,,,
58147350,"Macaroni, creamed, with vegetables",137.0,-7.935572938990515,uncategorized,0.19510230340480975
56207100,"Wheat, rolled, cooked, fat not added in cooking",47.0,-12.380990947180534,uncategorized,-0.05534343088260734
56207140,"Wheat, rolled, cooked, NS as to fat added in cooking",46.0,-12.628022530084774,uncategorized,-0.0692606836715808
56207150,"Couscous, plain, cooked, fat not added in cooking",111.0,-4.392640678330906,uncategorized,0.3947038414191728
56207180,"Couscous, plain, cooked, fat added in cooking",154.0,-3.2660639508963927,uncategorized,0.4581728639528557
56207212,"Whole wheat cereal, cooked, made with milk",97.0,-19.299184013547173,cereal_fortified,-0.44510024098599804
56207220,"Wheat, cream of, cooked, regular, fat added in cooking",64.0,-8.635401295998147,uncategorized,0.1556754089208656
56207230,"Wheat, cream of, cooked, quick, fat added in cooking",64.0,-11.98445777585326,uncategorized,-0.03300356518731988
56207300,"Whole wheat cereal, wheat and barley, cooked, fat not added in cooking",63.0,-12.300020205973624,cereal_fortified,-0.05078170537108056
56207330,"Whole wheat cereal, wheat and barley, cooked, fat added in cooking",96.0,-8.267071405666517,cereal_fortified,0.17642635960180456
56207340,"Whole wheat cereal, wheat and barley, cooked, NS as to fat added in cooking",63.0,-12.300020205973624,cereal_fortified,-0.05078170537108056
56207342,"Whole wheat cereal, wheat and barley, cooked, made with milk",219.0,-12.72535667563519,cereal_fortified,-0.07474428982711026
56207350,"Wheat cereal, chocolate flavored, cooked, made with milk",99.0,-19.809880068981144,cereal_fortified,-0.47387180945609664
56207360,"Wheat cereal, chocolate flavored, cooked, fat not added in cooking",49.0,-14.165155210924372,cereal_fortified,-0.15585958668605826
56207365,"Wheat cereal, chocolate flavored, cooked, fat added in cooking",62.0,-11.195987423643682,cereal_fortified,0.011417237526660838
56208530,"Oat bran cereal, cooked, made with milk, fat not added in cooking",84.0,-26.673759204927354,cereal_fortified,-0.8605686841020975
56208540,"Oat bran cereal, cooked, made with milk, fat added in cooking",102.0,-21.675270148327396,cereal_fortified,-0.5789640611394317
56208550,"Oat bran cereal, cooked, made with milk, NS as to fat added in cooking",84.0,-26.673759204927354,cereal_fortified,-0.8605686841020975
56207093,"Wheat, cream of, cooked, quick, made with milk, NS as to fat added in cooking",92.0,-19.72680381510754,uncategorized,-0.4691914636787388
56207091,"Wheat, cream of, cooked, quick, made with milk, fat added in cooking",100.0,-19.888757725784473,uncategorized,-0.4783156148846493
56206970,"Wheat, cream of, cooked, quick, NS as to fat added in cooking",44.0,-17.136605496888816,uncategorized,-0.3232650021938614
56206980,"Wheat, cream of, cooked, regular, NS as to fat added in cooking",44.0,-12.159962416098091,uncategorized,-0.04289113670837513
56207010,"Wheat, cream of, cooked, regular, fat not added in cooking",44.0,-12.159962416098091,uncategorized,-0.04289113670837513
56207020,"Wheat, cream of, cooked, quick, fat not added in cooking",44.0,-17.136605496888816,uncategorized,-0.3232650021938614
56207080,"Wheat, cream of, cooked, NS as to regular, quick, or instant, fat added in cooking",64.0,-11.98445777585326,uncategorized,-0.03300356518731988
56207082,"Wheat, cream of, cooked, NS as to regular, quick, or instant, made with milk, fat added in cooking",101.0,-17.838516714572435,uncategorized,-0.362809240776933
56207083,"Wheat, cream of, cooked, NS as to regular, quick, or instant, made with milk, fat not added in cooking",92.0,-19.72680381510754,uncategorized,-0.4691914636787388
56207084,"Wheat, cream of, cooked, NS as to regular, quick, or instant, made with milk, NS as to fat added in cooking",92.0,-19.72680381510754,uncategorized,-0.4691914636787388
56207086,"Wheat, cream of, cooked, regular, made with milk, fat added in cooking",101.0,-17.838516714572435,uncategorized,-0.362809240776933
56207087,"Wheat, cream of, cooked, regular, made with milk, fat not added in cooking",92.0,-19.72680381510754,uncategorized,-0.4691914636787388
56207088,"Wheat, cream of, cooked, regular, made with milk, NS as to fat added in cooking",92.0,-19.72680381510754,uncategorized,-0.4691914636787388
56207092,"Wheat, cream of, cooked, quick, made with milk, fat not added in cooking",92.0,-21.770086392677516,uncategorized,-0.584305813904839
57000000,"Cereal, NFS",376.0,-19.301220793157444,cereal_fortified,-0.4452149889723823
57144000,Crisp Crunch,398.0,-7.6707481263103485,uncategorized,0.2100219902704812
57000050,"Kashi cereal, NS as to ready to eat or cooked",336.0,-9.396522630655667,cereal_fortified,0.11279539377067421
57103020,Alpha-bits with marshmallows,400.0,-9.658644492644433,uncategorized,0.09802798560396954
57124000,"Chex cereal, NFS",375.0,-11.597613950637788,cereal_fortified,-0.011209577381865166
56201061,"Grits, cooked, corn or hominy, with cheese, NS as to regular, quick, or instant, fat not added in cooking",77.0,-20.228425224992485,uncategorized,-0.49745178522813455
56201062,"Grits, cooked, corn or hominy, with cheese, NS as to regular, quick, or instant, fat added in cooking",94.0,-16.485423011424952,uncategorized,-0.28657871635378035
56201070,"Grits, cooked, corn or hominy, with cheese, regular, NS as to fat added in cooking",115.0,-22.63514831628915,uncategorized,-0.6330416286839788
56201071,"Grits, cooked, corn or hominy, with cheese, regular, fat not added in cooking",115.0,-22.63514831628915,uncategorized,-0.6330416286839788
56201072,"Grits, cooked, corn or hominy, with cheese, regular, fat added in cooking",125.0,-20.617844685088844,uncategorized,-0.5193908790208804
56201080,"Grits, cooked, corn or hominy, with cheese, quick, NS as to fat added in cooking",115.0,-22.63514831628915,uncategorized,-0.6330416286839788
56201081,"Grits, cooked, corn or hominy, with cheese, quick, fat not added in cooking",115.0,-22.63514831628915,uncategorized,-0.6330416286839788
56201082,"Grits, cooked, corn or hominy, with cheese, quick, fat added in cooking",125.0,-20.617844685088844,uncategorized,-0.5193908790208804
56201110,"Grits, cooked, corn or hominy, quick, fat not added in cooking",59.0,-5.220840532671779,uncategorized,0.3480447600290779
56201120,"Grits, cooked, corn or hominy, quick, fat added in cooking",82.0,-4.050788087669403,uncategorized,0.41396311533414376
56201130,"Grits, cooked, corn or hominy, quick, NS as to fat added in cooking",57.0,-5.1953567362953645,uncategorized,0.34948046485687223
56201240,"Grits, cooked, flavored, corn or hominy, instant, fat not added in cooking",69.0,-10.00506749146224,uncategorized,0.07851122426608585
56201250,"Grits, cooked, flavored, corn or hominy, instant, fat added in cooking",109.0,-6.37005793066617,uncategorized,0.2833002085456581
56201260,"Grits, cooked, flavored, corn or hominy, instant, NS as to fat added in cooking",69.0,-10.00506749146224,uncategorized,0.07851122426608585
56201296,"Grits, cooked, corn or hominy, NS as to regular, quick, or instant, made with milk, fat added in cooking",119.0,-13.108630212368745,uncategorized,-0.09633713490114482
56201298,"Grits, cooked, corn or hominy, NS as to regular, quick, or instant, made with milk, fat not added in cooking",108.0,-14.637271759416702,uncategorized,-0.18245766485071316
56201300,"Grits, cooked, corn or hominy, NS as to regular, quick, or instant, made with milk, NS as to fat added in cooking",97.0,-16.04288349073015,uncategorized,-0.26164694728112636
56201320,"Grits, cooked, corn or hominy, regular, made with milk, fat added in cooking",119.0,-13.108630212368745,uncategorized,-0.09633713490114482
56201322,"Grits, cooked, corn or hominy, regular, made with milk, fat not added in cooking",108.0,-14.637271759416702,uncategorized,-0.18245766485071316
56201324,"Grits, cooked, corn or hominy, regular, made with milk, NS as to fat added in cooking",119.0,-13.108630212368745,uncategorized,-0.09633713490114482
56201330,"Grits, cooked, corn or hominy, quick, made with milk, fat added in cooking",119.0,-13.108630212368745,uncategorized,-0.09633713490114482
56201332,"Grits, cooked, corn or hominy, quick, made with milk, fat not added in cooking",108.0,-14.637271759416702,uncategorized,-0.18245766485071316
56201334,"Grits, cooked, corn or hominy, quick, made with milk, NS as to fat added in cooking",119.0,-13.108630212368745,uncategorized,-0.09633713490114482
56201060,"Grits, cooked, corn or hominy, with cheese, NS as to regular, quick, or instant, NS as to fat added in cooking",76.0,-20.46330392834259,uncategorized,-0.5106843697051441
56201030,"Grits, cooked, corn or hominy, regular, NS as to fat added in cooking",44.0,-5.418532254315416,uncategorized,0.3369072138414376
56201020,"Grits, cooked, corn or hominy, regular, fat added in cooking",66.0,-4.038627888645566,uncategorized,0.4146481960100206
56113010,"Noodles, cooked, whole wheat, fat not added in cooking",148.0,-10.40141293819403,uncategorized,0.056181934589537984
56114000,"Noodles, cooked, spinach, fat not added in cooking",120.0,-11.53714265296435,leafy_green,-0.00780274848045813
56114020,"Noodles, cooked, spinach, fat added in cooking",152.0,-8.878597253677247,leafy_green,0.14197424739129488
56117000,"Long rice noodles (made from mung beans), cooked, fat not added in cooking",84.0,-3.479097213280726,uncategorized,0.44617100682104205
56117010,"Long rice noodles (made from mung beans), cooked, fat added in cooking",108.0,-2.84579874420343,uncategorized,0.48184974385295914
56117100,"Chow fun rice noodles, cooked, fat not added in cooking",107.0,-4.025241411534467,uncategorized,0.41540236267858455
56117110,"Chow fun rice noodles, cooked, fat added in cooking",130.0,-3.353241190100015,uncategorized,0.4532614770719648
56130010,"Spaghetti, cooked, fat not added in cooking",157.0,-5.723889465729763,uncategorized,0.3197040147515591
56133000,"Spaghetti, cooked, whole wheat, fat not added in cooking",148.0,-10.40141293819403,uncategorized,0.056181934589537984
56133010,"Spaghetti, cooked, whole wheat, fat added in cooking",171.0,-8.86061933035769,uncategorized,0.14298708672348692
56200350,"Cereal, cooked, instant, NS as to grain",68.0,-18.063801724307872,cereal_fortified,-0.37550133622964205
56201010,"Grits, cooked, corn or hominy, regular, fat not added in cooking",45.0,-5.360298524724065,uncategorized,0.34018798274571865
56131000,"Spaghetti, cooked, fat added in cooking",180.0,-4.956384631412902,uncategorized,0.3629436631818068
56201510,"Cornmeal mush, made with water",94.0,-5.113925854005987,uncategorized,0.3540681137733661
56203230,"Oatmeal, NS as to regular, quick, or instant, made with milk, NS as to fat added in cooking",99.0,-17.74181546581864,uncategorized,-0.35736129072903294
56203231,"Oatmeal, cooked, regular, made with milk, NS as to fat added in cooking",107.0,-17.603848684135325,uncategorized,-0.3495885251798112
56203232,"Oatmeal, cooked, quick (1 or 3 minutes), made with milk, NS as to fat added in cooking",107.0,-17.603848684135325,uncategorized,-0.3495885251798112
56203233,"Oatmeal, cooked, instant, made with milk, NS as to fat added in cooking",123.0,-17.749304412737917,uncategorized,-0.35778320264075475
56203223,"Oatmeal, cooked, instant, made with milk, fat added in cooking",141.0,-15.101924848395518,uncategorized,-0.20863526701181948
56203222,"Oatmeal, cooked, quick (1 or 3 minutes), made with milk, fat added in cooking",123.0,-15.112817514024266,uncategorized,-0.20924893745556927
56203221,"Oatmeal, cooked, regular, made with milk, fat added in cooking",123.0,-15.112817514024266,uncategorized,-0.20924893745556927
56203220,"Oatmeal, NS as to regular, quick, or instant, made with milk, fat added in cooking",114.0,-15.175473007112169,uncategorized,-0.21277881944746074
56201520,"Cornmeal mush, fried",157.0,-4.346534639374458,uncategorized,0.397301361103544
56201530,"Cornmeal mush, made with milk",137.0,-14.94229923006632,uncategorized,-0.19964228702211184
56201560,"Cornmeal sticks, boiled",184.0,-5.141263698047231,uncategorized,0.35252795570226225
56201700,"Cornstarch with milk, eaten as a cereal (2 tbsp cornstarch in 2-1/2 cups milk)",62.0,-21.38509225053307,cereal_fortified,-0.5626160334504295
56201750,"Cornstarch, dry",381.0,-2.653838120130204,uncategorized,0.4926644117563414
56202970,"Oatmeal, cooked, quick (1 or 3 minutes), NS as to fat added in cooking",61.0,-11.6658750734637,uncategorized,-0.015055269057636258
56202980,"Oatmeal, cooked, regular, NS as to fat added in cooking",61.0,-11.6658750734637,uncategorized,-0.015055269057636258
56203010,"Oatmeal, cooked, regular, fat not added in cooking",61.0,-11.6658750734637,uncategorized,-0.015055269057636258
56203020,"Oatmeal, cooked, quick (1 or 3 minutes), fat not added in cooking",61.0,-11.6658750734637,uncategorized,-0.015055269057636258
56203030,"Oatmeal, cooked, instant, fat not added in cooking",87.0,-14.360748501197396,uncategorized,-0.166878911553567
56203050,"Oatmeal, cooked, regular, fat added in cooking",79.0,-9.128237152959215,uncategorized,0.12791004740651882
56203060,"Oatmeal, cooked, quick (1 or 3 minutes), fat added in cooking",79.0,-9.128237152959215,uncategorized,0.12791004740651882
56203070,"Oatmeal, cooked, instant, fat added in cooking",107.0,-11.558877585131194,uncategorized,-0.009027249986544545
56203080,"Oatmeal, cooked, instant, NS as to fat added in cooking",87.0,-14.360748501197396,uncategorized,-0.166878911553567
56203110,"Oatmeal with maple flavor, cooked",103.0,-12.876409358505896,uncategorized,-0.08325428821375043
56203200,"Oatmeal with fruit, cooked",80.0,-10.059101964174571,uncategorized,0.07546703288288158
56203210,"Oatmeal, NS as to regular, quick, or instant, made with milk, fat not added in cooking",99.0,-17.74181546581864,uncategorized,-0.35736129072903294
56203211,"Oatmeal, cooked, regular, made with milk, fat not added in cooking",107.0,-17.603848684135325,uncategorized,-0.3495885251798112
56203212,"Oatmeal, cooked, quick (1 or 3 minutes), made with milk, fat not added in cooking",107.0,-17.603848684135325,uncategorized,-0.3495885251798112
56203213,"Oatmeal, cooked, instant, made with milk, fat not added in cooking",123.0,-17.749304412737917,uncategorized,-0.35778320264075475
57214100,Frosted Wheat Bites,352.0,-10.03348568950684,uncategorized,0.0769102012659332
57306100,Malt-O-Meal Puffed Rice,383.0,-5.293596043889557,uncategorized,0.34394586372802755
57306120,Malt-O-Meal Puffed Wheat,366.0,-10.726032548084266,uncategorized,0.037893531471254675
57231100,Grape-Nuts Trail Mix Crunch,412.0,,,
57239000,"Honeycomb, strawberry",394.0,-6.301583742598744,uncategorized,0.28715790388019957
57215000,Frosty O's,376.0,-14.17507899228218,uncategorized,-0.15641867217689062
57346500,"Oatmeal Honey Nut Heaven, Quaker (formerly Toasted Oatmeal, Honey Nut)",376.0,-15.741966714923004,uncategorized,-0.24469391322728096
57319000,"100% Natural Cereal, plain, Quaker",421.0,-11.066668054899166,cereal_fortified,0.01870282556430692
57321500,"100 % Natural Wholegrain Cereal with raisins, lowfat, Quaker",388.0,-10.020279741325728,cereal_fortified,0.07765419730479539
57308150,"Mueslix cereal, NFS",355.0,-9.181615475913596,cereal_fortified,0.12490282215510008
57321905,"Organic Flax Plus, Pumpkin Granola, Nature's Path",467.0,-8.249972871336142,uncategorized,0.17738965596172387
71703000,"Stewed potatoes, Mexican style (Papas guisadas)",146.0,-4.641032067213698,uncategorized,0.38070997994994493
71703040,"Stewed potatoes with tomatoes, Mexican style (Papas guisadas con tomate)",85.0,-6.809089312303424,uncategorized,0.2585660808333061
71501090,"White potato, from dry, mashed, made with milk, no fat",55.0,-11.077484257592234,uncategorized,0.01809346288554955
71501200,"White potato, from complete dry mix, mashed, made with water",71.0,,,
71501300,"White potato, from dry, mashed, NS as to milk or fat",86.0,-7.097956505400927,uncategorized,0.2422918955590387
71501310,"White potato, from fresh, mashed, NS as to milk or fat",101.0,-6.809966437025004,uncategorized,0.2585166654252269
71507000,"White potato, stuffed, baked, peel not eaten, NS as to topping",137.0,-5.893493096342821,uncategorized,0.3101488940118575
71507040,"White potato, stuffed, baked, peel not eaten, stuffed with broccoli and cheese sauce",102.0,-9.765700436365858,uncategorized,0.0919966732761416
71507050,"White potato, stuffed, baked, peel not eaten, stuffed with meat in cream sauce",123.0,-7.2264364366437075,uncategorized,0.23505359970879172
71507100,"White potato, stuffed, baked, peel not eaten, stuffed with chicken, broccoli and cheese sauce",117.0,-11.12242515950056,uncategorized,0.015561584633103235
71508000,"White potato, stuffed, baked, peel eaten, NS as to topping",129.0,-7.374282219948475,uncategorized,0.22672427146725324
71508040,"White potato, stuffed, baked, peel eaten, stuffed with broccoli and cheese sauce",100.0,-11.092434559373578,uncategorized,0.01725119354202575
71508050,"White potato, stuffed, baked, peel eaten, stuffed with meat in cream sauce",118.0,-8.623394886156781,uncategorized,0.1563518254295801
71508060,"White potato, stuffed, baked, peel eaten, stuffed with bacon and cheese",159.0,-19.11621067475667,uncategorized,-0.4347918983050662
71508070,"White potato, stuffed, baked, peel not eaten, stuffed with bacon and cheese",174.0,-19.247249065106303,uncategorized,-0.4421743324947178
71508100,"White potato, stuffed, baked, peel eaten, stuffed with chicken, broccoli and cheese sauce",113.0,-11.962191400890832,uncategorized,-0.03174912328396902
71508120,"White potato, stuffed with ham, broccoli and cheese sauce, baked, peel eaten",67.0,-17.78110052622936,uncategorized,-0.3595745304700341
71501080,"White potato, from fresh, mashed, not made with milk or fat",85.0,-7.2660440088174365,uncategorized,0.23282219031644297
71501070,"White potato, from dry, mashed, made with milk, fat, egg and cheese",181.0,-10.584804230945796,uncategorized,0.045850045239533906
71501055,"White potato, from fresh, mashed, made with sour cream and/or cream cheese and fat",152.0,-4.81992280367245,uncategorized,0.3706316427121222
63113050,"Cherry pie filling, low calorie",53.0,-5.766053689501453,uncategorized,0.31732856885114996
71501060,"White potato, from dry, mashed, made with milk, fat and egg",263.0,-6.744968385239774,uncategorized,0.26217852237020095
71001000,"White potato, raw, with or without peel (assume peel not eaten)",77.0,-9.84511467340452,uncategorized,0.08752263801750441
71101100,"White potato, baked, peel eaten, NS as to fat added in cooking",107.0,-8.508379306120492,uncategorized,0.16283156734442644
71101110,"White potato, baked, peel eaten, fat not added in cooking",92.0,-10.063971993931013,uncategorized,0.07519266539345619
71101120,"White potato, baked, peel eaten, fat added in cooking",107.0,-8.508379306120492,uncategorized,0.16283156734442644
71101150,"White potato skins, with adhering flesh, baked",151.0,-8.22094597473427,uncategorized,0.17902497179032478
71103100,"White potato, boiled with peel, peel not eaten, NS as to fat added in cooking",103.0,-6.229550863125851,uncategorized,0.2912160885906563
71103110,"White potato, boiled with peel, peel not eaten, fat not added in cooking",86.0,-7.497164510932903,uncategorized,0.21980133518998618
71103120,"White potato, boiled with peel, peel not eaten, fat added in cooking",103.0,-6.229550863125851,uncategorized,0.2912160885906563
71103200,"White potato, boiled, without peel, canned, low sodium, NS as to fat added in cooking",77.0,-5.916196300212435,uncategorized,0.3088698420636882
71103210,"White potato, boiled, without peel, canned, low sodium, fat not added in cooking",62.0,-7.295467436750793,uncategorized,0.23116453472579973
71401035,"White potato, french fries, from frozen, NS as to deep fried or oven baked",158.0,-7.195142819282074,uncategorized,0.23681661793659498
71402505,"White potato, french fries, with cheese and bacon",318.0,-22.468587969761636,uncategorized,-0.6236579603287425
71403000,"White potato, home fries",185.0,-4.519742939940972,uncategorized,0.3875431606508225
71403010,"White potato, home fries, fat not added in cooking",81.0,-7.643042727361625,uncategorized,0.2115828556313214
71405000,"White potato, hash brown, NS as to from fresh, frozen, or dry mix",272.0,,,
71405020,"White potato, hash brown, from frozen",272.0,-4.865238137627978,uncategorized,0.36807866972599074
71501015,"White potato, from fresh, mashed, made with milk, and sour cream and/or cream cheese",123.0,-6.168290500204583,uncategorized,0.2946673718099766
